Gene_Name	RVIS
ATP5B	0.038710339
ATP5C1	-0.317668748
ATP5D	-0.317668748
ATP5E	0.257356108
ATP5F1	-0.271755481
ATP5G1	0.035072054
ATP5G2	0.014844891
ATP5G3	-0.09720619
ATP5H	-0.207437529
ATP5I	0.191216164
ATP5J	0.479642105
ATP5J2	0.347360312
ATP5J2-PTCD1	0.299418187
ATP5L	-0.075159878
ATP5L2	0.323496558
ATP5O	-0.049474214
ATP5S	0.104848986
ATP5SL	1.330184494
ATP6AP1	0.439181676
ATP6AP1L	0.593509966
ATP6AP2	0.12689526
ATP6V0A1	-0.688817379
ATP6V0A2	-0.615405356
ATP6V0A4	-0.169017544
ATP6V0B	-0.053113545
ATP6V0C	-0.141298762
ATP6V0D1	-0.361761279
ATP6V0D2	0.130533008
ATP6V0E1	0.035072054
ATP6V1A	-0.427900189
ATP6V1B1	-0.484940685
ATP6V1B2	-0.446304853
ATP6V1C1	-0.516085732
ATP6V1C2	-0.023789244
ATP6V1D	-0.029247611
ATP6V1E1	0.035072054
ATP6V1E2	0.084621747
ATP6V1F	0.014844891
ATP6V1G1	0.413500896
ATP6V1G2	-0.009020804
ATP6V1G3	1.102432221
ATP6V1H	-0.734731259
ATP7A	0.406006364
ATP7B	-0.3363152
ATP8A1	-0.641086234
ATP8A2	-1.104093597
ATP8B1	0.099178678
ATP8B2	-1.655370293
ATP8B3	-0.44655933
ATP8B4	1.122466798
ATP9A	-1.638744339
ATP9B	-1.137345532
ATPAF1	-0.449946534
ATPAF2	-0.291981272
ATPBD4	0.681699246
ATPIF1	0.080983847
ATR	-1.639226005
ATRIP	-0.749505784
ATRN	0.117584698
ATRNL1	-1.5928285
ATRX	-0.925889687
ATXN1	-0.523584927
ATXN10	-1.023168368
ATXN1L	0.637604436
ATXN2	-0.995664936
ATXN2L	-1.725143594
ATXN3	0.283038099
ATXN3L	0.815800671
ATXN7	0.205769367
ATXN7L1	0.174625237
ATXN7L2	-0.909290275
ATXN7L3	-0.626318434
ATXN7L3B	0.079165051
AUH	-0.383807564
AUP1	0.218717575
AURKA	0.903992902
AURKAIP1	-0.071520315
AURKB	-0.159704656
AURKC	-0.205617011
AUTS2	-1.967739992
AVEN	0.797386419
AVIL	-0.749505784
AVL9	-0.356299879
AVPI1	0.415317661
AVPR1A	-0.247889024
AVPR1B	0.644875971
AVPR2	1.087645262
AWAT1	-0.205617011
AWAT2	0.569646743
AXDND1	0.606246644
AXIN1	-1.431233765
AXIN2	0.321464691
AXL	-0.949752638
AZGP1	-0.558357437
AZI1	2.688316751
AZI2	-0.405853867
AZIN1	-0.359940251
AZU1	0.396906589
B2M	0.101211609
B3GALNT1	-0.249709319
B3GALNT2	-0.712684326
B3GALT1	-0.227663163
B3GALT2	-0.271755481
B3GALT4	-0.381986487
B3GALT5	-0.314027422
B3GALTL	0.066214104
B3GAT1	-0.205617011
B3GAT2	-0.029247611
B3GAT3	-0.203796826
B3GNT1	-0.273576253
B3GNT2	-0.071520315
B3GNT3	0.52918614
B3GNT4	1.065596954
B3GNT5	0.038710339
B3GNT7	-0.045835247
B3GNT8	0.733063566
B3GNTL1	0.113945049
B4GALNT1	0.264628794
B4GALNT2	0.802845857
B4GALNT3	0.483089098
B4GALT1	-0.516085732
B4GALT2	-0.358119787
B4GALT3	-0.159704656
B4GALT4	0.260991686
B4GALT5	0.194852702
B4GALT6	0.194852702
B4GALT7	-0.734731259
B9D1	-0.139478553
B9D2	-0.117432389
BAAT	0.707379532
BABAM1	-0.315847836
BACE1	-0.758599262
BACE2	-0.358119787
BACH1	-0.33061537
BACH2	-0.617221851
BAD	-0.317668748
BAG1	-0.049474214
BAG2	-0.075159878
BAG3	0.113945049
BAG4	-0.049474214
BAG5	-0.069700724
BAG6	-1.394367777
BAHD1	-0.927704399
BAI2	-1.517642441
BAI3	-1.74358502
BAIAP2	-1.39618256
BAIAP2L1	-0.552898813
BAIAP2L2	-0.448125345
BAIAP3	-2.150176731
BAK1	-0.317668748
BAMBI	-0.115612493
BANF1	-0.009020804
BANF2	0.503505267
BANK1	0.448277766
BANP	-0.822919685
BAP1	-0.975433863
BARD1	0.935129812
BARHL1	-0.361761279
BARHL2	-0.560178693
BARX2	-0.181750739
BATF	0.191216164
BATF2	0.17280645
BATF3	0.079165051
BAX	-0.60427181
BAZ1A	-0.659500046
BAZ1B	-1.614880551
BAZ2A	-1.387129737
BAZ2B	-1.424032938
BBOX1	-0.558357437
BBS1	-0.264476624
BBS10	-0.354480518
BBS12	1.379742765
BBS2	-0.841329384
BBS4	0.112125503
BBS5	0.038710339
BBS7	-0.402212257
BBS9	1.050838371
BBX	0.005534202
BCAM	1.252926935
BCAN	-1.056370776
BCAP29	0.17280645
BCAP31	-0.007201372
BCAR1	1.53037684
BCAR3	0.255325157
BCAS1	1.469764896
BCAS2	0.125076652
BCAS3	-0.753139731
BCAT1	0.483275131
BCAT2	0.174625237
BCCIP	-0.714505427
BCDIN3D	0.128714042
BCHE	0.778977686
BCKDHA	-1.019530098
BCKDHB	-0.449946534
BCKDK	-0.53631094
BCL10	0.281220278
BCL11A	-1.155457828
BCL2	-0.185391282
BCL2A1	0.505321956
BCL2L1	-0.207437529
BCL2L11	-0.249709319
BCL2L12	0.861712133
BCL2L13	0.50895761
BCL2L14	0.907624513
BCL2L15	-0.007201372
BCL2L2	-0.029247611
BCL2L2-PABPN1	-0.404032746
BCL6	-0.464712395
BCL6B	-0.734731259
BCL7A	0.082802743
BCL7B	-0.207437529
BCL7C	-0.185391282
BCL9	-1.626115313
BCL9L	-1.473536006
BCLAF1	1.987926294
BCMO1	0.404185162
BCO2	1.690270544
BCOR	-3.028489223
BCORL1	-2.120333794
BCR	-1.253015116
BCS1L	-0.624497208
BDH1	0.420771676
BDH2	0.21689899
BDKRB1	-0.044015879
BDKRB2	0.398725314
BDNF	0.43736446
BDP1	2.388915264
BECN1	-0.183570861
BEGAIN	-0.600630256
BEND2	0.687150476
BEND3	-1.059995566
BEND4	0.240763792
BEND5	-0.271755481
BEND6	-0.339715008
BEND7	-0.334253673
BEST1	-0.21856543
BEST2	0.308721233
BEST3	0.134171522
BEST4	-0.60427181
BET1	-0.009020804
BET1L	-0.383807564
BET3L	-0.185391282
BEX1	-0.053113545
BEX2	0.635788962
BEX4	-0.031067188
BEX5	0.079165051
BFAR	0.064394823
BFSP1	0.044168103
BFSP2	-0.380166007
BGLAP	0.481458261
BGN	-0.159704656
BHLHB9	0.284856336
BHLHE40	-0.314027422
BHMT	-0.047654689
BHMT2	0.174625237
BICC1	0.602602982
BICD1	-1.506435464
BICD2	-1.394367777
BID	-0.137658575
BIK	0.215080721
BIN1	-0.754958418
BIN2	0.687150476
BIN3	-0.446304853
BIRC2	-0.246069119
BIRC3	-0.534490515
BIRC5	0.793752871
BIRC6	-4.329772159
BIRC7	0.643056625
BIRC8	1.861235856
BIVM	-0.181750739
BLCAP	0.035072054
BLID	0.237127192
BLK	-0.349025639
BLM	-0.14151689
BLMH	-0.093566408
BLNK	-0.380166007
BLOC1S1	-0.163345027
BLOC1S2	0.147123112
BLVRA	0.062575634
BLVRB	0.306902668
BLZF1	1.284269037
BMF	-0.229483771
BMI1	-0.207437529
BMP1	-1.964136947
BMP10	0.086440867
BMP15	0.595326758
BMP2	-0.26993514
BMP2K	0.273728691
BMP3	1.065596954
BMP4	0.327131069
BMP5	0.352813824
BMP6	-0.336073593
BMP7	-0.514264485
BMPER	0.069852974
BMPR1A	-0.404032746
BMPR1B	-0.756778259
BMPR2	-0.93133804
BMS1	0.099178678
BMX	-0.115612493
BNC1	-1.280491183
BNC2	0.631940882
BNIP1	-0.115612493
BNIP2	-0.336073593
BNIP3	-0.007201372
BNIP3L	-0.207437529
BNIPL	0.531004228
BOC	-1.626115313
BOD1L1	-0.63057096
BOLA1	0.459411326
BOLA3	0.013025609
BOLL	0.170987912
BORA	-0.025608647
BPGM	-0.339715008
BPHL	0.729426781
BPI	2.601812899
BPIFA1	-0.293801652
BPIFA2	0.751474114
BPIFA3	0.995816767
BPIFB1	1.489991751
BPIFB2	-0.064242613
BPIFB3	1.137205722
BPIFB4	0.942426495
BPIFB6	1.067416815
BPIFC	0.88921411
BPNT1	0.459411326
BPTF	-2.550887261
BRAF	-0.60427181
BRAP	-0.512444034
BRAT1	0.769703589
BRCA1	0.464695413
BRCA2	3.731883424
BRCC3	0.21326276
BRD1	-1.719728651
BRD2	-0.020150552
BRD3	-0.705410796
BRD4	-1.480759435
BRD7	0.354632714
BRD8	0.159856957
BRD9	-0.797234383
BRDT	0.782621089
BRE	0.350995466
BRF1	-2.059575132
BRF2	-0.488577883
BRI3BP	-0.361761279
BRIP1	-0.637452658
BRIX1	0.082802743
BRK1	0.145304857
BRMS1	-0.137658575
BRMS1L	-0.007201372
BROX	-0.115612493
BRP44	0.501689326
BRP44L	0.257356108
BRPF1	-2.25808393
BRPF3	-1.059995566
BRS3	-0.361761279
BRSK1	-0.80269335
BRSK2	-1.506435464
BRWD1	-0.821412236
BRWD3	-0.488577883
BSCL2	-0.179930907
BSDC1	-0.47017169
BSG	-1.043396569
BSN	-3.964560865
BSND	-0.358119787
BSPH1	0.501689326
BSPRY	0.220536484
BST1	0.861712133
BST2	-0.119252484
BSX	0.170987912
BTAF1	-1.723336008
BTBD1	-0.161524709
BTBD10	-0.227663163
BTBD11	-0.462894052
BTBD16	0.604424343
BTBD18	0.169169615
BTBD2	-0.622676946
BTBD3	-0.025608647
BTBD6	-0.88906181
BTBD7	-0.947938165
BTBD8	0.639420866
BTBD9	-0.957024976
BTC	0.327131069
BTD	0.023941474
BTF3	-0.141298762
BTF3L4	0.057118534
BTG1	0.125076652
BTG2	-0.207437529
BTG3	-0.163345027
BTG4	-0.295622497
BTK	-0.117432389
BTLA	0.813985927
BTN1A1	0.841481379
BTN2A1	0.870809653
BTN2A2	2.245250033
BTN3A1	0.531004228
BTN3A2	0.795569043
BTN3A3	-0.28470423
BTNL3	1.2860853
BTNL8	2.513579985
BTNL9	-0.134019284
BTRC	-0.380166007
BUB1	-1.217968826
BUB1B	-0.062423436
BUB3	-0.207437529
BUD13	0.778977686
BUD31	-0.031067188
BVES	0.062575634
BYSL	0.442818085
BZRAP1	2.278633089
BZW1	-0.185391282
BZW2	-0.404032746
C10orf10	-0.0274281
C10orf105	1.212680927
C10orf107	-0.404032746
C10orf11	0.170987912
C10orf111	0.68351529
C10orf113	1.282454727
C10orf116	-0.053113545
C10orf118	-0.308569083
C10orf12	-0.121287852
C10orf120	0.110306132
C10orf122	1.302692676
C10orf128	0.681699246
C10orf129	0.68351529
C10orf137	-0.771553417
C10orf2	-0.777005578
C10orf25	0.591694063
C10orf32	-0.163345027
C10orf35	0.080983847
C10orf53	0.393270925
C10orf54	0.130533008
C10orf55	0.679884223
C10orf57	-0.163345027
C10orf62	0.060756528
C10orf67	0.03689118
C10orf68	0.868987491
C10orf71	2.588936006
C10orf76	-0.426079032
C10orf82	-0.0274281
C10orf88	-0.179930907
C10orf90	0.804668134
C10orf91	0.038710339
C10orf99	0.103030231
C11orf1	0.148941568
C11orf10	0.035072054
C11orf16	1.600244264
C11orf21	0.880130671
C11orf24	0.156217551
C11orf30	-1.947491103
C11orf31	0.215080721
C11orf40	0.795569043
C11orf41	-3.240384062
C11orf42	-0.003562597
C11orf45	0.058937498
C11orf48	0.593509966
C11orf49	-0.532670911
C11orf52	0.413500896
C11orf53	-0.181750739
C11orf54	0.349177632
C11orf57	-0.205617011
C11orf58	0.035072054
C11orf63	-1.284117362
C11orf65	0.661468037
C11orf67	0.281220278
C11orf68	0.569646743
C11orf70	-0.229483771
C11orf71	0.281220278
C11orf73	0.03689118
C11orf74	0.193034296
C11orf75	-0.009020804
C11orf80	0.106667882
C11orf82	0.161677043
C11orf83	0.613741468
C11orf84	0.018483465
C11orf85	-0.427900189
C11orf86	0.057118534
C11orf87	0.03689118
C11orf88	1.148343558
C11orf9	-1.082044518
C11orf93	0.035072054
C11orf94	0.058937498
C12orf10	0.777157784
C12orf23	0.057118534
C12orf26	0.312359769
C12orf29	-0.095386216
C12orf35	2.846478562
C12orf39	0.057118534
C12orf4	-0.60427181
C12orf40	1.065596954
C12orf42	1.596607091
C12orf43	0.262810045
C12orf44	-0.427900189
C12orf45	0.283038099
C12orf49	0.194852702
C12orf5	-0.029247611
C12orf50	0.352813824
C12orf52	0.485092724
C12orf53	0.080983847
C12orf54	0.569646743
C12orf56	-0.246069119
C12orf57	-0.117432389
C12orf59	0.349177632
C12orf60	0.415317661
C12orf65	0.12689526
C12orf66	0.349177632
C12orf68	0.080983847
C12orf69	0.948089677
C12orf70	0.881944684
C12orf71	0.661468037
C12orf73	0.834220813
C12orf74	0.549415813
C12orf75	0.12325821
C12orf76	-0.09720619
C12orf77	0.659651797
C13orf33	-0.183570861
C13orf35	0.503505267
C14orf1	0.013025609
C14orf101	-0.551080959
C14orf102	0.281016493
C14orf105	0.52918614
C14orf118	0.084621747
C14orf119	0.169169615
C14orf126	-0.053113545
C14orf129	-0.031067188
C14orf142	0.035072054
C14orf149	0.328949044
C14orf159	1.894214943
C14orf166	-0.317668748
C14orf166B	-0.176292081
C14orf176	0.057118534
C14orf177	0.459411326
C14orf178	0.479642105
C14orf182	0.501689326
C14orf183	0.284856336
C14orf2	0.301449681
C14orf28	0.549415813
C14orf37	0.428052693
C14orf38	2.127703147
C14orf39	1.177658736
C14orf43	-0.079012906
C14orf45	1.418384579
C14orf79	-0.156065314
C14orf80	0.933309256
C14orf93	-0.53631094
C15orf23	1.306318795
C15orf26	-0.648365105
C15orf27	0.20030965
C15orf29	0.125076652
C15orf32	0.459411326
C15orf38	-0.560178693
C15orf38-AP3S2	-0.867014353
C15orf39	0.723780906
C15orf40	1.038098315
C15orf41	-0.005381972
C15orf43	0.769889969
C15orf44	-0.471992905
C15orf48	0.079165051
C15orf52	-0.242430445
C15orf53	0.237127192
C15orf54	0.749657564
C15orf55	1.431149089
C15orf57	0.03689118
C15orf59	0.238945317
C15orf60	-0.005381972
C15orf62	0.501689326
C15orf63	0.371224249
C16orf13	0.060756528
C16orf3	0.325313577
C16orf45	-0.005381972
C16orf46	1.021500656
C16orf48	0.729426781
C16orf5	-0.229483771
C16orf55	0.483275131
C16orf57	0.194852702
C16orf58	0.020302773
C16orf59	0.464864541
C16orf62	-1.212529868
C16orf7	-0.178111357
C16orf70	0.038710339
C16orf71	1.405441678
C16orf72	0.237127192
C16orf73	0.995816767
C16orf74	0.03689118
C16orf78	1.107875794
C16orf79	0.933309256
C16orf80	0.013025609
C16orf86	-0.317668748
C16orf87	0.035072054
C16orf88	0.044168103
C16orf89	0.801024817
C16orf90	0.060756528
C16orf91	0.86534717
C16orf92	0.237127192
C16orf93	-0.115612493
C16orf96	3.557878487
C17orf101	0.823072022
C17orf102	1.058333711
C17orf104	0.643056625
C17orf105	0.057118534
C17orf107	0.61192669
C17orf108	0.057118534
C17orf109	0.12325821
C17orf110	0.12325821
C17orf28	-1.172055164
C17orf47	7.61E-05
C17orf49	-0.119252484
C17orf51	0.079165051
C17orf53	0.202129237
C17orf58	0.657836546
C17orf61	0.479642105
C17orf62	-0.093566408
C17orf64	0.371224249
C17orf66	0.979225112
C17orf67	0.613741468
C17orf70	0.363735434
C17orf72	0.257356108
C17orf74	0.668743049
C17orf77	1.196071381
C17orf78	0.349177632
C17orf79	0.103030231
C17orf80	0.648517637
C17orf81	-0.047654689
C17orf85	0.328949044
C17orf97	1.15197334
C17orf98	0.12689526
C17orf99	0.99218692
C18orf1	-0.115612493
C18orf21	0.369407109
C18orf25	0.238945317
C18orf26	0.681699246
C18orf32	0.147123112
C18orf34	1.449540683
C18orf42	0.12325821
C18orf54	-0.067881249
C18orf62	0.169169615
C18orf8	-0.134019284
C19orf10	-0.141298762
C19orf12	0.25917371
C19orf18	0.349177632
C19orf21	-0.031281682
C19orf26	0.688969636
C19orf33	-0.031067188
C19orf38	0.591694063
C19orf40	0.994001092
C19orf42	0.013025609
C19orf44	-0.997481928
C19orf45	0.819433854
C19orf48	0.970138239
C19orf53	0.103030231
C19orf54	-0.47017169
C19orf57	2.050415361
C19orf59	1.082196027
C19orf66	-0.295622497
C19orf70	-0.053113545
C19orf71	0.926041233
C19orf73	0.657836546
C19orf76	0.301449681
C19orf77	0.834220813
C19orf80	0.659651797
C1D	0.147123112
C1GALT1	0.082802743
C1GALT1C1	0.525552348
C1orf100	0.014844891
C1orf101	0.848762413
C1orf105	0.725794416
C1orf109	-0.029247611
C1orf110	0.52918614
C1orf111	0.418953042
C1orf112	-0.196519234
C1orf114	0.308721233
C1orf116	2.804006769
C1orf123	0.215080721
C1orf127	0.986521626
C1orf129	2.513579985
C1orf130	0.369407109
C1orf131	0.705562627
C1orf135	0.284856336
C1orf141	0.883760026
C1orf146	0.103030231
C1orf150	0.325313577
C1orf158	1.216305531
C1orf159	-0.227663163
C1orf162	0.03689118
C1orf168	0.824892996
C1orf172	-0.066061882
C1orf173	2.043117123
C1orf174	1.063778722
C1orf177	1.798708763
C1orf182	0.635788962
C1orf185	0.567831482
C1orf186	0.25917371
C1orf187	1.219937511
C1orf189	-0.119252484
C1orf192	0.413500896
C1orf194	0.99218692
C1orf198	0.194852702
C1orf201	0.418953042
C1orf21	-0.031067188
C1orf210	0.547599505
C1orf212	0.145304857
C1orf216	0.505321956
C1orf226	-0.185391282
C1orf227	0.169169615
C1orf228	0.591694063
C1orf27	0.64123826
C1orf31	0.369407109
C1orf35	0.813985927
C1orf43	0.058937498
C1orf50	0.569646743
C1orf51	-0.249709319
C1orf52	-0.141298762
C1orf53	0.191216164
C1orf54	0.191216164
C1orf56	0.327131069
C1orf61	-0.075159878
C1orf63	0.905808022
C1orf64	0.193034296
C1orf65	-0.134019284
C1orf68	1.058333711
C1orf74	-0.095386216
C1orf85	0.020302773
C1orf86	0.371224249
C1orf87	1.732552414
C1orf88	0.3032669
C1orf94	1.089464986
C1orf95	0.013025609
C1QA	-0.139478553
C1QB	-0.049474214
C1QBP	-0.029247611
C1QC	-0.582225231
C1QTNF1	-0.358119787
C1QTNF2	-0.53631094
C1QTNF3	-0.073340031
C1QTNF6	1.063778722
C1QTNF7	-0.558357437
C1QTNF9	0.240763792
C1QTNF9B	0.597144447
C1RL	-0.200157416
C1S	-0.044015879
C2	-0.066061882
C20orf111	-0.095386216
C20orf112	-1.045216355
C20orf118	0.483275131
C20orf141	0.415317661
C20orf152	0.112125503
C20orf166	0.815800671
C20orf173	0.858082312
C20orf194	-0.812021021
C20orf195	-0.843147538
C20orf196	0.793752871
C20orf197	0.103030231
C20orf20	-0.185391282
C20orf202	0.479642105
C20orf24	-0.229483771
C20orf26	-0.227889677
C20orf27	-0.271755481
C20orf43	-0.359940251
C20orf72	0.68351529
C20orf79	0.547599505
C20orf85	0.61555716
C20orf94	0.396906589
C20orf96	-0.314027422
C21orf2	1.418384579
C21orf33	0.218717575
C21orf56	1.196071381
C21orf58	0.308721233
C21orf59	-0.071520315
C21orf62	-0.227663163
C21orf7	0.193034296
C21orf91	0.793752871
C22orf13	-0.494039303
C22orf15	0.591694063
C22orf23	0.238945317
C22orf24	0.237127192
C22orf25	0.106667882
C22orf28	-0.80269335
C22orf29	0.396906589
C22orf31	0.240763792
C22orf32	-0.273576253
C22orf42	1.039913547
C22orf43	1.282454727
C22orf46	0.435547893
C2CD2	-0.949752638
C2CD2L	-0.310388054
C2CD3	2.177297739
C2orf15	0.279402865
C2orf16	1.308035764
C2orf18	-0.337894035
C2orf28	0.527368849
C2orf29	-0.361761279
C2orf40	0.769889969
C2orf42	0.242582624
C2orf43	0.861712133
C2orf44	0.178263593
C2orf47	-0.117432389
C2orf48	0.193034296
C2orf49	0.571462851
C2orf50	0.903992902
C2orf51	0.551232944
C2orf53	0.598963042
C2orf54	0.801024817
C2orf56	-0.356299879
C2orf57	1.021500656
C2orf61	1.194256079
C2orf62	-0.578583623
C2orf63	1.157431179
C2orf65	-0.422438699
C2orf66	0.147123112
C2orf68	0.503505267
C2orf69	0.391453969
C2orf70	0.106667882
C2orf71	1.622275522
C2orf73	0.617373774
C2orf76	0.657836546
C2orf77	0.863528995
C2orf78	-0.086288664
C2orf80	0.77170517
C2orf83	0.924227736
C2orf88	0.323496558
C3	-1.688698506
C3AR1	-0.290161348
C3orf14	0.679884223
C3orf15	0.872633161
C3orf17	0.734883636
C3orf18	0.080983847
C3orf19	0.090079492
C3orf20	1.120636874
C3orf22	-0.229483771
C3orf23	-0.404032746
C3orf24	0.238945317
C3orf26	0.237127192
C3orf27	0.082802743
C3orf30	3.199316096
C3orf32	0.532823122
C3orf33	0.549415813
C3orf35	0.994001092
C3orf36	0.926041233
C3orf37	-0.53631094
C3orf38	-0.203796826
C3orf43	0.859896574
C3orf45	-0.582225231
C3orf52	1.24016994
C3orf55	0.347360312
C3orf58	-0.139478553
C3orf62	0.881944684
C3orf67	0.490549924
C3orf70	0.637604436
C3orf72	0.679884223
C3orf75	0.148941568
C3orf77	3.041223814
C3orf78	0.389637587
C3orf79	0.545784012
C4BPA	1.17583962
C4BPB	0.12689526
C4orf17	0.751474114
C4orf19	0.463046108
C4orf22	0.527368849
C4orf26	0.970138239
C4orf27	0.483275131
C4orf29	0.549415813
C4orf3	0.501689326
C4orf33	0.837848571
C4orf34	0.035072054
C4orf36	1.058333711
C4orf37	1.221756288
C4orf40	0.793752871
C4orf45	1.526824688
C4orf46	0.169169615
C4orf47	0.791937896
C4orf51	0.637604436
C4orf52	0.167351552
C4orf6	0.215080721
C5	-0.051509809
C5AR1	-0.598810865
C5orf15	0.194852702
C5orf20	1.396334339
C5orf22	0.729426781
C5orf24	0.058937498
C5orf25	-0.580403979
C5orf28	-0.163345027
C5orf30	-0.427900189
C5orf34	-0.26629572
C5orf38	-0.029247611
C5orf4	0.639420866
C5orf42	-0.549573058
C5orf43	0.523736627
C5orf44	0.12689526
C5orf45	1.107875794
C5orf46	0.3032669
C5orf47	0.389637587
C5orf48	0.03689118
C5orf49	0.815800671
C5orf51	0.104848986
C5orf52	1.012423333
C5orf54	0.332586472
C5orf55	0.902179145
C5orf58	0.257356108
C5orf60	0.813985927
C5orf63	0.279402865
C5orf64	0.681699246
C6	1.319073185
C6orf1	0.082802743
C6orf10	4.266124392
C6orf106	-0.295622497
C6orf118	0.935129812
C6orf120	0.170987912
C6orf130	-0.117432389
C6orf141	0.924227736
C6orf15	1.752786166
C6orf162	0.215080721
C6orf163	1.102432221
C6orf165	2.111097368
C6orf170	1.697582556
C6orf195	1.060147109
C6orf201	1.414757139
C6orf203	-0.161524709
C6orf211	0.284856336
C6orf222	-0.148789446
C6orf223	1.550689283
C6orf225	0.768075923
C6orf226	0.393270925
C6orf228	0.12325821
C6orf25	0.238945317
C6orf47	0.994001092
C6orf48	0.169169615
C6orf52	0.479642105
C6orf57	0.569646743
C6orf58	0.106667882
C6orf62	-0.163345027
C6orf70	1.42749112
C6orf89	0.130533008
C7	-0.214928658
C7orf10	0.018483465
C7orf23	0.191216164
C7orf25	-0.249709319
C7orf26	-0.336073593
C7orf29	1.150157577
C7orf31	1.315418981
C7orf33	0.681699246
C7orf34	0.681699246
C7orf41	0.013025609
C7orf43	-0.53631094
C7orf45	0.815800671
C7orf49	-0.007201372
C7orf50	0.327131069
C7orf53	-0.053113545
C7orf55	0.435547893
C7orf57	1.039913547
C7orf59	-0.053113545
C7orf60	-0.295622497
C7orf61	-0.161524709
C7orf62	0.350995466
C7orf63	0.248041348
C7orf65	0.547599505
C7orf66	0.657836546
C7orf69	0.167351552
C7orf71	1.146531275
C7orf72	1.170393003
C7orf73	0.189398298
C8A	1.581840753
C8B	0.558509856
C8G	0.196671391
C8orf22	0.413500896
C8orf31	0.613741468
C8orf33	0.395088462
C8orf34	-0.314027422
C8orf37	0.193034296
C8orf4	0.080983847
C8orf40	-0.053113545
C8orf42	0.281220278
C8orf44	0.613741468
C8orf46	-0.207437529
C8orf47	0.817616644
C8orf48	1.991751729
C8orf58	0.775339069
C8orf59	0.279402865
C8orf74	0.308721233
C8orf76	-0.448125345
C8orf86	0.505321956
C9	1.445891753
C9orf100	0.861712133
C9orf11	0.084621747
C9orf114	0.308721233
C9orf116	0.080983847
C9orf117	-0.134019284
C9orf123	0.170987912
C9orf129	0.659651797
C9orf131	0.608069891
C9orf135	-0.003562597
C9orf139	0.617373774
C9orf142	0.058937498
C9orf152	-0.161524709
C9orf153	0.523736627
C9orf156	-0.179930907
C9orf16	0.145304857
C9orf163	0.147123112
C9orf169	0.189398298
C9orf170	0.237127192
C9orf171	-0.310388054
C9orf173	0.573279816
C9orf174	-0.134247113
C9orf24	0.016664174
C9orf3	-0.108334733
C9orf37	0.12689526
C9orf41	-0.295622497
C9orf43	1.442251694
C9orf57	0.635788962
C9orf64	0.729426781
C9orf72	-0.558357437
C9orf78	-0.141298762
C9orf84	2.500707945
C9orf85	0.347360312
C9orf89	-0.249709319
C9orf9	-0.427900189
C9orf91	0.240763792
C9orf96	0.672386703
CA1	0.571462851
CA10	-0.582225231
CA11	-0.251530012
CA12	-0.622676946
CA13	0.637604436
CA14	-0.60427181
CA2	-0.139478553
CA3	0.327131069
CA4	0.218717575
CA5A	-0.001743238
CA5B	-0.073340031
CA6	0.773521534
CA7	-0.05129383
CA8	-0.007201372
CA9	0.086440867
CAAP1	0.238945317
CAB39	-0.05129383
CAB39L	-0.626318434
CABIN1	-0.661638049
CABLES2	-0.067881249
CABP2	0.283038099
CABP4	-0.047654689
CABP5	1.216305531
CABP7	-0.075159878
CABS1	0.328949044
CABYR	0.106667882
CACFD1	-0.271755481
CACHD1	-1.741783094
CACNA1A	-1.782298694
CACNA1C	-2.087541484
CACNA1D	-3.512328228
CACNA1E	-2.708891704
CACNA1F	-0.830447013
CACNA1G	-2.374358198
CACNA1H	-2.059460781
CACNA1I	-0.826829473
CACNA1S	-1.20942002
CACNA2D1	-0.754958418
CACNA2D2	-0.549263935
CACNA2D3	-0.837696902
CACNA2D4	0.927698756
CACNB1	-0.556537043
CACNB2	-0.705410796
CACNB3	-0.756778259
CACNB4	0.082802743
CACNG1	-0.159704656
CACNG2	-0.163345027
CACNG3	-0.119252484
CACNG4	-0.181750739
CACNG5	-0.135838822
CACNG7	-0.317668748
CACTIN	-0.753139731
CACUL1	-0.626318434
CACYBP	0.03689118
CAD	-3.840064972
CADM1	-0.137658575
CADM2	-0.60427181
CADM3	-0.492218069
CADM4	0.148941568
CADPS	-1.346642726
CADPS2	-0.661316159
CAGE1	1.021500656
CALB1	-0.163345027
CALB2	-0.271755481
CALCA	0.905808022
CALCB	-0.141298762
CALCOCO1	0.957177419
CALCOCO2	0.617373774
CALCR	0.088260113
CALCRL	0.17280645
CALD1	1.46612072
CALHM1	-0.108334733
CALHM2	0.062575634
CALHM3	-0.053113545
CALM1	0.035072054
CALM2	0.12325821
CALM3	-0.09720619
CALML3	0.391453969
CALML4	0.238945317
CALML5	0.637604436
CALML6	0.128714042
CALN1	-0.029247611
CALR	-0.624497208
CALR3	0.154398214
CALU	0.12689526
CAMK1	-0.516085732
CAMK1D	-0.271755481
CAMK1G	-0.867014353
CAMK2A	-0.538132194
CAMK2B	-0.624497208
CAMK2D	0.016664174
CAMK2G	-0.560178693
CAMK2N1	0.101211609
CAMK2N2	0.12325821
CAMK4	-0.26993514
CAMKK1	-0.576764155
CAMKK2	-0.26629572
CAMKMT	-0.449946534
CAMKV	-0.494039303
CAMLG	-0.381986487
CAMP	0.104848986
CAMSAP1	-2.648011194
CAMSAP2	-0.437212558
CAMTA1	-2.133443765
CAMTA2	-0.968173992
CAND1	-1.043396569
CAND2	1.526690916
CANT1	0.022122107
CANX	-0.159704656
CAP1	-0.780646273
CAP2	-0.047654689
CAPG	0.50895761
CAPN1	-0.33061537
